"","X","participant","text","tier_name","word","duration","vot","relative_vot","language","vot_ms","vowel","sp_eng_p","fr_sp_p","fr_eng_p","relative_vot_z"
"1",1,314864,"t","MAU","tiro",0.441912772675086,0.0253136624569461,0.0572820339717989,"spanish",25.3136624569461,"i",0.00256279166094876,0.15505012777032,0.0195251427762702,-0.618242701530834
"2",2,314864,"t","MAU","tema",0.399655747893015,0.0196557478930148,0.0491816969895715,"spanish",19.6557478930148,"e",0.00256279166094876,0.15505012777032,0.0195251427762702,-0.752602402592605
"3",3,314864,"t","MAU","talla",0.40101429391504,0.0115362438843974,0.0287676625483119,"spanish",11.5362438843974,"a",0.00256279166094876,0.15505012777032,0.0195251427762702,-1.09120850885834
"4",4,314864,"k","MAU","quiso",0.550628763633754,0.0270715556831229,0.0491648048032763,"spanish",27.0715556831229,"i",0.00256279166094876,0.15505012777032,0.0195251427762702,-0.752882592059523
"5",5,314864,"p","MAU","piso",0.478836160878301,0.0114849024110217,0.0239850356956243,"spanish",11.4849024110217,"i",0.00256279166094876,0.15505012777032,0.0195251427762702,-1.170537593022
"6",6,314864,"p","MAU","pena",0.459444001148106,0.0171101607347877,0.0372410145567927,"spanish",17.1101607347877,"e",0.00256279166094876,0.15505012777032,0.0195251427762702,-0.950661634654398
"7",7,314864,"p","MAU","pato",0.478090467135476,0.00914104477611943,0.0191199059686106,"spanish",9.14104477611943,"a",0.00256279166094876,0.15505012777032,0.0195251427762702,-1.25123514636854
"8",8,314864,"k","MAU","cama",0.416121972385283,0.0312452402346762,0.0750867349195071,"spanish",31.2452402346762,"a",0.00256279166094876,0.15505012777032,0.0195251427762702,-0.322917420363272
"9",9,314864,"t","MAU","tir",0.420487444446577,0.0263683983926521,0.0627091218558423,"french",26.3683983926521,"i",0.00256279166094876,0.15505012777032,0.0195251427762702,-0.52822398905802
"10",10,314864,"t","MAU","terre",0.466601260337794,0.0149713906429392,0.0320860484433769,"french",14.9713906429392,"e",0.00256279166094876,0.15505012777032,0.0195251427762702,-1.03616668308655
"11",11,314864,"t","MAU","tasse",0.55613171641791,0.0150006888633755,0.0269732662614463,"french",15.0006888633755,"a",0.00256279166094876,0.15505012777032,0.0195251427762702,-1.12097202971168
"12",12,314864,"k","MAU","quitte",0.470864067881745,0.0570436351894373,0.121146715327115,"french",57.0436351894373,"i",0.00256279166094876,0.15505012777032,0.0195251427762702,0.441076128553938
"13",13,314864,"k","MAU","quelle",0.646646501865672,0.0766465018656716,0.118529214407771,"french",76.6465018656716,"e",0.00256279166094876,0.15505012777032,0.0195251427762702,0.397659830957481
"14",14,314864,"p","MAU","pile",0.721309113088404,0.0643388920780712,0.0891973925056812,"french",64.3388920780712,"i",0.00256279166094876,0.15505012777032,0.0195251427762702,-0.0888649680735601
"15",15,314864,"p","MAU","pere",0.498470828624964,0.0153815657290471,0.0308575042826023,"french",15.3815657290471,"e",0.00256279166094876,0.15505012777032,0.0195251427762702,-1.05654445583169
"16",16,314864,"p","MAU","patte",0.503855623698873,0.0234218606486797,0.0464852619421742,"french",23.4218606486797,"a",0.00256279166094876,0.15505012777032,0.0195251427762702,-0.797327974836781
"17",17,314864,"t","MAU","tipping",0.578086768082664,0.0580867680826637,0.100481054557467,"english",58.0867680826637,"i",0.00256279166094876,0.15505012777032,0.0195251427762702,0.0982963146590391
"18",18,314864,"t","MAU","teller",0.551143089839265,0.0811430898392652,0.147226902296697,"english",81.1430898392652,"e",0.00256279166094876,0.15505012777032,0.0195251427762702,0.873666295179893
"19",19,314864,"t","MAU","tacky",0.674238475889782,0.0853164179104478,0.126537450711126,"english",85.3164179104478,"a",0.00256279166094876,0.15505012777032,0.0195251427762702,0.530491864749602
"20",20,314864,"p","MAU","penny",0.511013019484967,0.0457052238805969,0.0894404293782216,"english",45.7052238805969,"e",0.00256279166094876,0.15505012777032,0.0195251427762702,-0.0848337331245499
"21",21,314864,"p","MAU","pass",0.628172146719468,0.0222373493111366,0.0354000880606817,"english",22.2373493111366,"a",0.00256279166094876,0.15505012777032,0.0195251427762702,-0.981196948708228
"22",22,314864,"p","MAU","parrot",0.579850692451206,0.0763804606773825,0.131724358825026,"english",76.3804606773825,"a",0.00256279166094876,0.15505012777032,0.0195251427762702,0.616526732823307
"23",23,314864,"k","MAU","kitten",0.504290793628014,0.107785167910448,0.213736140481586,"english",107.785167910448,"i",0.00256279166094876,0.15505012777032,0.0195251427762702,1.97685019727857
"24",24,314864,"k","MAU","kennel",0.445499906716418,0.111216044776119,0.24964325042365,"english",111.216044776119,"e",0.00256279166094876,0.15505012777032,0.0195251427762702,2.57243882135594
"25",25,314864,"k","MAU","cabbage",0.812823543340987,0.0895939580941448,0.110225594261065,"english",89.5939580941448,"a",0.00256279166094876,0.15505012777032,0.0195251427762702,0.259928286814347
"26",77,314854,"t","MAU","tipping",0.557389191939597,0.099050949805828,0.177705185601377,"english",99.050949805828,"i",0.00214241515843059,0.845632297976399,0.0370284292286716,1.37920736620911
"27",78,314854,"t","MAU","teller",0.502267684615295,0.0442004791893722,0.0880018375524736,"english",44.2004791893722,"e",0.00214241515843059,0.845632297976399,0.0370284292286716,-0.108695551229339
"28",79,314854,"t","MAU","tacky",0.513485799368542,0.0495725889781861,0.0965413046264334,"english",49.5725889781861,"a",0.00214241515843059,0.845632297976399,0.0370284292286716,0.0329479687626623
"29",80,314854,"p","MAU","penny",0.580434910170422,0.0670306093845803,0.115483421500094,"english",67.0306093845803,"e",0.00214241515843059,0.845632297976399,0.0370284292286716,0.347139485264528
"30",81,314854,"p","MAU","pass",0.558895884212651,0.0678481881458095,0.121396829109578,"english",67.8481881458095,"a",0.00214241515843059,0.845632297976399,0.0370284292286716,0.445224747693721
"31",82,314854,"p","MAU","parrot",0.41029103528021,0.0647100662348512,0.157717475329816,"english",64.7100662348512,"a",0.00214241515843059,0.845632297976399,0.0370284292286716,1.04767266797514
"32",83,314854,"k","MAU","kitten",0.44896620683374,0.104245439595409,0.232189946612203,"english",104.245439595409,"i",0.00214241515843059,0.845632297976399,0.0370284292286716,2.28294213895971
"33",84,314854,"k","MAU","kennel",0.605027950667695,0.124020793049247,0.20498357623376,"english",124.020793049247,"e",0.00214241515843059,0.845632297976399,0.0370284292286716,1.83167204994445
"34",85,314854,"k","MAU","cabbage",0.637457085964409,0.0696125717566016,0.109203542151053,"english",69.6125717566016,"a",0.00214241515843059,0.845632297976399,0.0370284292286716,0.242975582714251
"35",86,314854,"t","MAU","tiro",0.41869554032721,0.0321694460390356,0.0768325500049397,"spanish",32.1694460390356,"i",0.00214241515843059,0.845632297976399,0.0370284292286716,-0.293959712368838
"36",87,314854,"t","MAU","tema",0.46932591130884,0.0250206802525832,0.0533119515664634,"spanish",25.0206802525832,"e",0.00214241515843059,0.845632297976399,0.0370284292286716,-0.684094169974903
"37",88,314854,"t","MAU","talla",0.426775304455906,0.0225010332950633,0.0527233723697995,"spanish",22.5010332950633,"a",0.00214241515843059,0.845632297976399,0.0370284292286716,-0.693856890351654
"38",89,314854,"k","MAU","quiso",0.518340685993111,0.0483406859931113,0.0932604507024048,"spanish",48.3406859931113,"i",0.00214241515843059,0.845632297976399,0.0370284292286716,-0.0214713169321173
"39",90,314854,"k","MAU","queja",0.433867824339839,0.0496897818599311,0.114527464523413,"spanish",49.6897818599311,"e",0.00214241515843059,0.845632297976399,0.0370284292286716,0.331283096339402
"40",91,314854,"p","MAU","piso",0.488318398392652,0.0173445464982779,0.0355189289516208,"spanish",17.3445464982779,"i",0.00214241515843059,0.845632297976399,0.0370284292286716,-0.979225743483615
"41",92,314854,"p","MAU","pato",0.447303645235361,0.0128912169919632,0.0288198344218279,"spanish",12.8912169919632,"a",0.00214241515843059,0.845632297976399,0.0370284292286716,-1.09034313778244
"42",93,314854,"k","MAU","cama",0.463017716704937,0.0428925947187142,0.0926370485863027,"spanish",42.8925947187142,"a",0.00214241515843059,0.845632297976399,0.0370284292286716,-0.0318116425438206
"43",94,314854,"t","MAU","tir",0.407387804965557,0.0250499784730196,0.0614892693588054,"french",25.0499784730196,"i",0.00214241515843059,0.845632297976399,0.0370284292286716,-0.54845759380816
"44",95,314854,"t","MAU","terre",0.484187119690011,0.019183120203543,0.0396192286482641,"french",19.183120203543,"e",0.00214241515843059,0.845632297976399,0.0370284292286716,-0.911214370288475
"45",96,314854,"t","MAU","tasse",0.658554161882893,0.0140631458094145,0.0213545773808582,"french",14.0631458094145,"a",0.00214241515843059,0.845632297976399,0.0370284292286716,-1.21416881399501
"46",97,314854,"k","MAU","quitte",0.471652303386912,0.0975630740528129,0.206853805975752,"french",97.563074052813,"i",0.00214241515843059,0.845632297976399,0.0370284292286716,1.86269341480892
"47",98,314854,"k","MAU","quelle",0.492110390355913,0.081566245694604,0.165747863270296,"french",81.566245694604,"e",0.00214241515843059,0.845632297976399,0.0370284292286716,1.18087212936301
"48",99,314854,"p","MAU","pile",0.626461292629779,0.0170276696854355,0.0271807211167926,"french",17.0276696854355,"i",0.00214241515843059,0.845632297976399,0.0370284292286716,-1.11753099109695
"49",100,314854,"p","MAU","pere",0.489695150186029,0.0140631458094145,0.0287181643601577,"french",14.0631458094145,"e",0.00214241515843059,0.845632297976399,0.0370284292286716,-1.09202953170937
"50",101,314854,"p","MAU","patte",0.598393369380561,0.0242589265212401,0.040540099143064,"french",24.2589265212401,"a",0.00214241515843059,0.845632297976399,0.0370284292286716,-0.895939958289396
"51",322,314834,"t","MAU","tipping",0.53464819173364,0.0496897818599311,0.0929392124170625,"english",49.6897818599311,"i",8.10754786387898e-06,0.0296099250004726,0.0043308985179278,-0.0267996730342011
"52",323,314834,"t","MAU","teller",0.551453100599706,0.103715700344432,0.18807710072106,"english",103.715700344432,"e",8.10754786387898e-06,0.0296099250004726,0.0043308985179278,1.55124556881429
"53",324,314834,"t","MAU","tacky",0.621784375,0.0883048363949483,0.142018423018347,"english",88.3048363949484,"a",8.10754786387898e-06,0.0296099250004726,0.0043308985179278,0.78727362776853
"54",325,314834,"p","MAU","penny",0.470904969144661,0.0833241389207806,0.176944700906699,"english",83.3241389207806,"e",8.10754786387898e-06,0.0296099250004726,0.0043308985179278,1.36659326182516
"55",326,314834,"p","MAU","pass",0.512234516589588,0.11631117967853,0.227066267327942,"english",116.31117967853,"a",8.10754786387898e-06,0.0296099250004726,0.0043308985179278,2.19795604288987
"56",327,314834,"p","MAU","parrot",0.532349429535017,0.103539911021814,0.194496143467743,"english",103.539911021814,"a",8.10754786387898e-06,0.0296099250004726,0.0043308985179278,1.65771776453149
"57",328,314834,"k","MAU","kitten",0.448755514494834,0.0820057190011482,0.182740303689555,"english",82.0057190011482,"i",8.10754786387898e-06,0.0296099250004726,0.0043308985179278,1.4627245041532
"58",329,314834,"k","MAU","kennel",0.48374689652698,0.113746896526981,0.235137211925527,"english",113.746896526981,"e",8.10754786387898e-06,0.0296099250004726,0.0043308985179278,2.33182821460283
"59",330,314834,"k","MAU","cabbage",0.664052548076923,0.103532042910448,0.155909412907568,"english",103.532042910448,"a",8.10754786387898e-06,0.0296099250004726,0.0043308985179278,1.01768246792701
"60",331,314834,"t","MAU","tir",0.312069948335247,0.0426582089552239,0.136694382726649,"french",42.6582089552239,"i",8.10754786387898e-06,0.0296099250004726,0.0043308985179278,0.698964158223886
"61",332,314834,"t","MAU","terre",0.464898041437823,0.0244640140642939,0.0526223212053815,"french",24.4640140642939,"e",8.10754786387898e-06,0.0296099250004726,0.0043308985179278,-0.695533018674826
"62",333,314834,"t","MAU","tasse",0.760054861509759,0.057834687141217,0.0760927797058429,"french",57.834687141217,"a",8.10754786387898e-06,0.0296099250004726,0.0043308985179278,-0.306230228578114
"63",334,314834,"k","MAU","quitte",0.548276517652124,0.082826069173364,0.151066234840859,"french",82.826069173364,"i",8.10754786387898e-06,0.0296099250004726,0.0043308985179278,0.937349025175218
"64",335,314834,"k","MAU","quelle",0.528984787600459,0.0889847876004592,0.168218046503956,"french",88.9847876004592,"e",8.10754786387898e-06,0.0296099250004726,0.0043308985179278,1.22184487920916
"65",336,314834,"p","MAU","pile",0.506865090413318,0.0428925947187141,0.0846232962773936,"french",42.8925947187141,"i",8.10754786387898e-06,0.0296099250004726,0.0043308985179278,-0.164735169919349
"66",337,314834,"p","MAU","pere",0.53,0.0599999999999999,0.113207547169811,"french",59.9999999999999,"e",8.10754786387898e-06,0.0296099250004726,0.0043308985179278,0.309389723082794
"67",338,314834,"p","MAU","patte",0.508495442423525,0.0196775918234902,0.03869767589205,"french",19.6775918234902,"a",8.10754786387898e-06,0.0296099250004726,0.0043308985179278,-0.926500098908068
"68",339,314834,"t","MAU","tiro",0.327631497560275,0.0161726176808266,0.0493622188381056,"spanish",16.1726176808266,"i",8.10754786387898e-06,0.0296099250004726,0.0043308985179278,-0.749608099805279
"69",340,314834,"t","MAU","tema",0.354742809704219,0.0103597946347944,0.0292036775697647,"spanish",10.3597946347944,"e",8.10754786387898e-06,0.0296099250004726,0.0043308985179278,-1.08397635937254
"70",341,314834,"t","MAU","talla",0.391239832089552,0.0112505166475316,0.0287560614353716,"spanish",11.2505166475316,"a",8.10754786387898e-06,0.0296099250004726,0.0043308985179278,-1.0914009356759
"71",342,314834,"k","MAU","quiso",0.456845328645235,0.047170134902411,0.103251870917216,"spanish",47.170134902411,"i",8.10754786387898e-06,0.0296099250004726,0.0043308985179278,0.144255644327639
"72",343,314834,"k","MAU","queja",0.474115371732025,0.0307045350172215,0.0647617370115053,"spanish",30.7045350172215,"e",8.10754786387898e-06,0.0296099250004726,0.0043308985179278,-0.494177410586675
"73",344,314834,"p","MAU","piso",0.413538019075894,0.00902792771630501,0.0218309497551861,"spanish",9.02792771630501,"i",8.10754786387898e-06,0.0296099250004726,0.0043308985179278,-1.20626726002889
"74",345,314834,"p","MAU","pena",0.284511466704937,0.00691438002296207,0.0243026409551812,"spanish",6.91438002296207,"e",8.10754786387898e-06,0.0296099250004726,0.0043308985179278,-1.16526949765469
"75",346,314834,"k","MAU","cama",0.320544144661309,0.0318764638346727,0.0994448482855732,"spanish",31.8764638346727,"a",8.10754786387898e-06,0.0296099250004726,0.0043308985179278,0.0811088365040624
"76",618,314817,"t","MAU","tiro",0.444196932405281,0.0124810419058553,0.0280979921186572,"spanish",12.4810419058553,"i",0.00119715040247943,0.0741015446312265,0.00907904849954986,-1.1023162836257
"77",619,314817,"t","MAU","tema",0.413525093283582,0.0103715700344432,0.0250808722442648,"spanish",10.3715700344432,"e",0.00119715040247943,0.0741015446312265,0.00907904849954986,-1.15236103179856
"78",620,314817,"t","MAU","talla",0.433583000861079,0.00735039943596516,0.0169526928439712,"spanish",7.35039943596516,"a",0.00119715040247943,0.0741015446312265,0.00907904849954986,-1.28718255302614
"79",621,314817,"k","MAU","quiso",0.544770038030999,0.028858747129736,0.0529741819760173,"spanish",28.858747129736,"i",0.00119715040247943,0.0741015446312265,0.00907904849954986,-0.6896967296338
"80",622,314817,"k","MAU","queja",0.509769609459852,0.0186629664179104,0.0366105904933908,"spanish",18.6629664179104,"e",0.00119715040247943,0.0741015446312265,0.00907904849954986,-0.961118432795842
"81",623,314817,"p","MAU","piso",0.546903006601607,0.013184199196326,0.0241070153888,"spanish",13.184199196326,"i",0.00119715040247943,0.0741015446312265,0.00907904849954986,-1.16851432471271
"82",624,314817,"p","MAU","pena",0.362724045637199,0.0108989380022961,0.0300474648245333,"spanish",10.8989380022961,"e",0.00119715040247943,0.0741015446312265,0.00907904849954986,-1.06998052147602
"83",625,314817,"p","MAU","pato",0.660819431687715,0.0105473593570609,0.0159610308827075,"spanish",10.5473593570609,"a",0.00119715040247943,0.0741015446312265,0.00907904849954986,-1.30363117793669
"84",626,314817,"k","MAU","cama",0.442426180396097,0.0166999856486797,0.0377463775623054,"spanish",16.6999856486797,"a",0.00119715040247943,0.0741015446312265,0.00907904849954986,-0.942279215194894
"85",627,314817,"t","MAU","tipping",0.549413117106774,0.0267199770378875,0.0486336714685586,"english",26.7199770378875,"i",0.00119715040247943,0.0741015446312265,0.00907904849954986,-0.761692462097422
"86",628,314817,"t","MAU","teller",0.490959381360672,0.0491774943605672,0.100166116032398,"english",49.1774943605672,"e",0.00119715040247943,0.0741015446312265,0.00907904849954986,0.0930724522229518
"87",629,314817,"t","MAU","tacky",0.615591306687715,0.0487815370264064,0.0792433819263678,"english",48.7815370264064,"a",0.00119715040247943,0.0741015446312265,0.00907904849954986,-0.253971418426999
"88",630,314817,"p","MAU","penny",0.559920952927669,0.0360954075774972,0.0644651845742947,"english",36.0954075774972,"e",0.00119715040247943,0.0741015446312265,0.00907904849954986,-0.499096304319143
"89",631,314817,"p","MAU","pass",0.598774251323192,0.0403436495407579,0.0673770614745124,"english",40.3436495407579,"a",0.00119715040247943,0.0741015446312265,0.00907904849954986,-0.450797213713366
"90",632,314817,"p","MAU","parrot",0.615106953214696,0.0428632964982778,0.0696842984366605,"english",42.8632964982778,"a",0.00119715040247943,0.0741015446312265,0.00907904849954986,-0.412527241835277
"91",633,314817,"k","MAU","kitten",0.631544876578645,0.105825172215844,0.167565562069231,"english",105.825172215844,"i",0.00119715040247943,0.0741015446312265,0.00907904849954986,1.21102216729119
"92",634,314817,"k","MAU","kennel",0.643038167336395,0.0963911452353616,0.149899570712318,"english",96.3911452353616,"e",0.00119715040247943,0.0741015446312265,0.00907904849954986,0.917997652029362
"93",635,314817,"k","MAU","cabbage",0.686968782290471,0.0683234500574054,0.0994564117303895,"english",68.3234500574054,"a",0.00119715040247943,0.0741015446312265,0.00907904849954986,0.0813006385231845
"94",636,314817,"t","MAU","tir",0.38066828716992,0.0150885835246842,0.0396370909614257,"french",15.0885835246842,"i",0.00119715040247943,0.0741015446312265,0.00907904849954986,-0.910918089397701
"95",637,314817,"t","MAU","terre",0.388612312975243,0.0162114727217609,0.0417163125832137,"french",16.2114727217609,"e",0.00119715040247943,0.0741015446312265,0.00907904849954986,-0.876430191405612
"96",638,314817,"t","MAU","tasse",0.593014694916048,0.0397583982742571,0.0670445414171155,"french",39.7583982742571,"a",0.00119715040247943,0.0741015446312265,0.00907904849954986,-0.456312699748936
"97",639,314817,"k","MAU","quitte",0.408139333381171,0.0290052382319174,0.0710670005550009,"french",29.0052382319174,"i",0.00119715040247943,0.0741015446312265,0.00907904849954986,-0.389592462247057
"98",640,314817,"k","MAU","quelle",0.496264706515499,0.0362647065154994,0.0730753286288087,"french",36.2647065154994,"e",0.00119715040247943,0.0741015446312265,0.00907904849954986,-0.356280470385135
"99",641,314817,"p","MAU","pile",0.486112184270953,0.0148099989905881,0.0304662163792488,"french",14.8099989905881,"i",0.00119715040247943,0.0741015446312265,0.00907904849954986,-1.06303471985885
"100",642,314817,"p","MAU","pere",0.384179889118105,0.0120972920911577,0.0314886136255789,"french",12.0972920911577,"e",0.00119715040247943,0.0741015446312265,0.00907904849954986,-1.04607629100772
"101",643,314817,"p","MAU","patte",0.625825777973235,0.010664552238806,0.0170407685559768,"french",10.664552238806,"a",0.00119715040247943,0.0741015446312265,0.00907904849954986,-1.28572164758951
"102",793,314806,"t","MAU","tipping",0.651023540470724,0.0776402841561424,0.119258796847814,"english",77.6402841561424,"i",0.0111423069559796,0.477534207222169,0.00535756715210871,0.409761361888746
"103",794,314806,"t","MAU","teller",0.52433659586682,0.0543365958668197,0.103629226521929,"english",54.3365958668197,"e",0.0111423069559796,0.477534207222169,0.00535756715210871,0.150514814329389
"104",795,314806,"t","MAU","tacky",0.614659335533869,0.0758823909299655,0.123454386101623,"english",75.8823909299655,"a",0.0111423069559796,0.477534207222169,0.00535756715210871,0.479353296046126
"105",796,314806,"p","MAU","penny",0.512304334098737,0.0246105051664753,0.0480388384958151,"english",24.6105051664753,"e",0.0111423069559796,0.477534207222169,0.00535756715210871,-0.771558913403689
"106",797,314806,"p","MAU","pass",0.570269742257622,0.0204500083469337,0.0358602374132192,"english",20.4500083469337,"a",0.0111423069559796,0.477534207222169,0.00535756715210871,-0.973564484826003
"107",798,314806,"p","MAU","parrot",0.596143310018836,0.0635260117680826,0.106561644994515,"english",63.5260117680826,"a",0.0111423069559796,0.477534207222169,0.00535756715210871,0.199154626503762
"108",799,314806,"k","MAU","kitten",0.472511028989667,0.0949262342135476,0.200897393689457,"english",94.9262342135476,"i",0.0111423069559796,0.477534207222169,0.00535756715210871,1.76389483692961
"109",800,314806,"k","MAU","kennel",0.482489240815155,0.0819838906429391,0.169918588245469,"english",81.9838906429391,"e",0.0111423069559796,0.477534207222169,0.00535756715210871,1.25005164153696
"110",801,314806,"k","MAU","cabbage",0.475039753157291,0.0550397531572905,0.115863467828694,"english",55.0397531572905,"a",0.0111423069559796,0.477534207222169,0.00535756715210871,0.353443286107919
"111",802,314806,"t","MAU","tir",0.406857663605052,0.0201571756601608,0.0495435565390455,"french",20.1571756601608,"i",0.0111423069559796,0.477534207222169,0.00535756715210871,-0.746600264533368
"112",803,314806,"t","MAU","terre",0.406291911920386,0.0205087543053961,0.0504778798289611,"french",20.5087543053961,"e",0.0111423069559796,0.477534207222169,0.00535756715210871,-0.731102711999005
"113",804,314806,"t","MAU","tasse",0.56354508467279,0.0205673507462686,0.0364963714628273,"french",20.5673507462686,"a",0.0111423069559796,0.477534207222169,0.00535756715210871,-0.963012975558168
"114",805,314806,"k","MAU","quitte",0.450776632462687,0.0463497847301952,0.102822066168285,"french",46.3497847301952,"i",0.0111423069559796,0.477534207222169,0.00535756715210871,0.137126504181
"115",806,314806,"k","MAU","quelle",0.520005112657865,0.0339859357060849,0.0653569260740054,"french",33.9859357060849,"e",0.0111423069559796,0.477534207222169,0.00535756715210871,-0.484305052845484
"116",807,314806,"p","MAU","pile",0.657977733926521,0.0086136768082663,0.0130911372287078,"french",8.6136768082663,"i",0.0111423069559796,0.477534207222169,0.00535756715210871,-1.35123389548739
"117",808,314806,"p","MAU","pere",0.521648859070034,0.0155280568312285,0.0297672592611647,"french",15.5280568312285,"e",0.0111423069559796,0.477534207222169,0.00535756715210871,-1.07462827079961
"118",809,314806,"p","MAU","patte",0.582127824592961,0.0167585820895523,0.0287884917737274,"french",16.7585820895523,"a",0.0111423069559796,0.477534207222169,0.00535756715210871,-1.09086301600955
"119",810,314806,"t","MAU","tiro",0.410488303673938,0.0232041905855339,0.0565282625055393,"spanish",23.2041905855339,"i",0.0111423069559796,0.477534207222169,0.00535756715210871,-0.630745454082702
"120",811,314806,"t","MAU","tema",0.508964796211252,0.0141803386911595,0.0278611385241541,"spanish",14.1803386911595,"e",0.0111423069559796,0.477534207222169,0.00535756715210871,-1.1062449569911
"121",812,314806,"t","MAU","talla",0.470064718580117,0.0176961251435132,0.0376461462518742,"spanish",17.6961251435132,"a",0.0111423069559796,0.477534207222169,0.00535756715210871,-0.943941744659546
"122",813,314806,"k","MAU","quiso",0.449501930252583,0.0370915470723308,0.0825169917546034,"spanish",37.0915470723308,"i",0.0111423069559796,0.477534207222169,0.00535756715210871,-0.199672290022879
"123",814,314806,"k","MAU","queja",0.509862815729047,0.0355094431687716,0.0696450929020918,"spanish",35.5094431687716,"e",0.0111423069559796,0.477534207222169,0.00535756715210871,-0.413177541189017
"124",815,314806,"p","MAU","piso",0.435911750143513,0.0149713906429392,0.03434500363436,"spanish",14.9713906429392,"i",0.0111423069559796,0.477534207222169,0.00535756715210871,-0.998697557439266
"125",816,314806,"p","MAU","pena",0.506869743828932,0.0368697438289324,0.0727400762776163,"spanish",36.8697438289324,"e",0.0111423069559796,0.477534207222169,0.00535756715210871,-0.3618412767794
"126",817,314806,"p","MAU","pato",0.50015022428013,0.0170531607201599,0.0340960773229777,"spanish",17.0531607201599,"a",0.0111423069559796,0.477534207222169,0.00535756715210871,-1.0028264800825
"127",818,314806,"k","MAU","cama",0.439751194747417,0.0397511947474166,0.0903947396214553,"spanish",39.7511947474166,"a",0.0111423069559796,0.477534207222169,0.00535756715210871,-0.0690046584474851
"128",819,314805,"t","MAU","tiro",0.436527931257176,0.0229991030424799,0.0526864408796105,"spanish",22.9991030424799,"i",0.00859107632141193,0.503023632802578,0.0357792421600493,-0.694469470296469
"129",820,314805,"t","MAU","tema",0.42566294489093,0.0201571756601607,0.0473547812937434,"spanish",20.1571756601607,"e",0.00859107632141193,0.503023632802578,0.0357792421600493,-0.78290532051998
